   0.0000000000000000       -0.0000000000000000        0.0000000000000000     
   0.0000000000000000        0.0000000000000000       -0.0000000000000000     
   0.0000000000000000       -0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000       -0.0000000000000000     
   0.0000000000000000       -0.0000000000000000        0.0000000000000000     
   0.0000000000000000        0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000       -0.0000000000000000     
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000        0.0000000000000000     
   0.0000000000000000        0.0000000000000000       -0.0000000000000000     
   0.0000000000000000       -0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000       -0.0000000000000000     
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       -0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000       -0.0000000000000000     
   0.0000000000000000        0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000       -0.0000000000000000     
   0.0000000000000000       -0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -0.0000000000000000       -0.0000000000000000        0.0000000000000000     
   0.0000000000000000        0.0000000000000000       -0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        0.0000000000000000     
 -0.92629005758868610       -1.4834156259391164E-002  -7.2408745666052708E-015
  0.31954508282741184       -9.1299673828386760E-002   1.5546094900894868E-003
  -1.2234714322048769E-002  -5.2717274276740063E-002   6.0420746988455731E-005
  -1.0096615698413254E-002   5.9821674512296396E-003  -2.7352635461300593E-005
  -3.5664685238186119E-003  -3.8471430951265090E-003   1.3880441875759526E-005
   7.8697537018398989E-003  -4.4740789540950732E-003  -1.9595917942485246E-005
  -1.2864753986099209E-002  -4.1751502368364793E-002  -2.6046240931618852E-004
  0.15960697532453175        8.8261937254840543E-003   5.9196002120114333E-005
   7.0162996174839259E-002  -5.4480183878190067E-003  -3.2659863237131871E-004
  0.32628757395359265        9.7273724079231141E-002  -1.6138054922003918E-003
  -1.2585463079089997E-002   5.2627920603651394E-002  -5.9604250407914097E-005
   2.9540525582977130E-002  -1.7730941644616692E-004  -4.0824829027653885E-007
   2.1532842413416625E-003   6.8400850933569154E-005   2.0412414523455179E-006
   9.1581654304979964E-004   3.5210176259063172E-003  -8.1649658092817932E-006
   7.6364877321806243E-003  -3.1594541257299897E-003   1.0614455552088643E-005
  -3.0526840329910343E-003   1.9064294540814750E-002  -1.3880441875586332E-005
   3.0876827726213497E-003  -2.5931771369288383E-005  -2.0412414523278238E-006
  -2.5584844995024374E-003  -1.0479894876082113E-002   1.0614455551833795E-005
   7.7075286841263059E-003   3.2123168375453623E-003  -4.0824829046103966E-006
  -1.0237154364356921E-002  -6.0508529732942358E-003   2.6944387170390605E-005
  -3.5486589552015976E-003   3.8261266300934900E-003  -1.1839200423462785E-005
   8.7469285551352357E-004  -3.5400527299117002E-003   7.7567175188080423E-006
   7.6902903962841945E-003   3.2030668797872067E-003  -1.2655697004350661E-005
  -5.2198116067667926E-003   2.6096606101017186E-005   4.0824829045726667E-007
   6.9009869355699041E-002   5.1963360971273680E-003   3.2006665972340338E-004
  -2.5492266879124617E-003   1.0418576405619032E-002  -7.3484692285750301E-006
   7.6056006150278920E-003  -3.2031678262066992E-003   3.2659863237389543E-006
  -9.5256836559027506E-003  -9.8774428246992257E-005   8.7430063189231075E-017
   2.1005919531775943E-003   9.2846802867240232E-005   8.1649658095499579E-007
   7.9290140751788370E-003   4.2793494028896973E-003   1.6738179908796917E-005
  -1.1972235491403114E-002   4.2275864171691512E-002   2.6617788538216416E-004
  -3.4197970615563499E-003  -1.8783054956111576E-002   1.4288690166419093E-005
  0.92629005758868610       -1.4834156259391164E-002   7.2408745666052708E-015
 -0.32628757395359259        9.7273724079231141E-002   1.6138054922003918E-003
   1.2585463079089997E-002   5.2627920603651394E-002   5.9604250407914097E-005
   1.0237154364356921E-002  -6.0508529732942358E-003  -2.6944387170390605E-005
   3.5486589552015980E-003   3.8261266300934900E-003   1.1839200423462785E-005
  -7.9290140751788370E-003   4.2793494028896973E-003  -1.6738179908796917E-005
   1.1972235491403114E-002   4.2275864171691512E-002  -2.6617788538216416E-004
 -0.15960697532453175        8.8261937254840543E-003  -5.9196002120114333E-005
  -6.9009869355699041E-002   5.1963360971273680E-003  -3.2006665972340338E-004
 -0.31954508282741184       -9.1299673828386746E-002  -1.5546094900894868E-003
   1.2234714322048769E-002  -5.2717274276740056E-002  -6.0420746988455731E-005
  -2.9540525582977130E-002  -1.7730941644616692E-004   4.0824829027653885E-007
  -2.1532842413416625E-003   6.8400850933569154E-005  -2.0412414523455179E-006
  -8.7469285551352357E-004  -3.5400527299117002E-003  -7.7567175188080423E-006
  -7.6902903962841945E-003   3.2030668797872063E-003   1.2655697004350661E-005
   3.4197970615563490E-003  -1.8783054956111576E-002  -1.4288690166419093E-005
  -3.0876827726213497E-003  -2.5931771369288383E-005   2.0412414523278238E-006
   2.5492266879124613E-003   1.0418576405619034E-002   7.3484692285750301E-006
  -7.6056006150278920E-003  -3.2031678262066988E-003  -3.2659863237389543E-006
   1.0096615698413254E-002   5.9821674512296396E-003   2.7352635461300593E-005
   3.5664685238186123E-003  -3.8471430951265090E-003  -1.3880441875759526E-005
  -9.1581654304979964E-004   3.5210176259063172E-003   8.1649658092817932E-006
  -7.6364877321806243E-003  -3.1594541257299897E-003  -1.0614455552088643E-005
   5.2198116067667926E-003   2.6096606101017186E-005  -4.0824829045726667E-007
  -7.0162996174839259E-002  -5.4480183878190059E-003   3.2659863237131871E-004
   2.5584844995024374E-003  -1.0479894876082111E-002  -1.0614455551833795E-005
  -7.7075286841263042E-003   3.2123168375453618E-003   4.0824829046103966E-006
